platform,campaign_name,spend,impressions,clicks,conversions,revenue,roi,actual_cpa,cpa_status
Google,ADWORD AD,197.0,4557,44,8,120.0,-0.39086294416243655,24.625,Over Target
Google,ADWORD AD,96.0,4864,35,3,45.0,-0.53125,32.0,Over Target
Google,ADWORD AD,89.0,4561,50,5,75.0,-0.15730337078651685,17.8,Over Target
Google,ADWORD AD,180.0,4824,66,6,90.0,-0.5,30.0,Over Target
Google,ADWORD AD,193.0,5014,59,9,135.0,-0.3005181347150259,21.444444444444443,Over Target
Google,ADWORD AD,149.0,5573,36,8,120.0,-0.19463087248322147,18.625,Over Target
Google,ADWORD AD,97.0,3842,44,5,75.0,-0.2268041237113402,19.4,Over Target
Google,ADWORD AD,168.0,3988,57,3,45.0,-0.7321428571428571,56.0,Over Target
Google,ADWORD AD,174.0,4493,82,4,60.0,-0.6551724137931034,43.5,Over Target
Google,ADWORD AD,107.0,5362,49,6,90.0,-0.1588785046728972,17.833333333333332,Over Target
Google,ADWORD AD,72.0,5565,45,4,60.0,-0.16666666666666666,18.0,Over Target
Google,ADWORD AD,162.0,5173,53,3,45.0,-0.7222222222222222,54.0,Over Target
Google,ADWORD AD,187.0,5039,71,5,75.0,-0.5989304812834224,37.4,Over Target
Google,ADWORD AD,145.0,4343,60,6,90.0,-0.3793103448275862,24.166666666666668,Over Target
Google,ADWORD AD,62.0,5201,75,3,45.0,-0.27419354838709675,20.666666666666668,Over Target
Google,ADWORD AD,96.0,5430,49,6,90.0,-0.0625,16.0,Over Target
Google,ADWORD AD,116.0,5050,38,7,105.0,-0.09482758620689655,16.571428571428573,Over Target
Google,ADWORD AD,164.0,4271,49,8,120.0,-0.2682926829268293,20.5,Over Target
Google,ADWORD AD,174.0,5148,38,5,75.0,-0.5689655172413793,34.8,Over Target
Google,ADWORD AD,117.0,5691,34,7,105.0,-0.10256410256410256,16.714285714285715,Over Target
Google,ADWORD AD,87.0,3820,53,3,45.0,-0.4827586206896552,29.0,Over Target
Google,ADWORD AD,70.0,4630,60,4,60.0,-0.14285714285714285,17.5,Over Target
Google,ADWORD AD,104.0,4923,77,8,120.0,0.15384615384615385,13.0,Over Target
Google,ADWORD AD,52.0,3798,52,4,60.0,0.15384615384615385,13.0,Over Target
Google,ADWORD AD,54.0,5300,87,5,75.0,0.3888888888888889,10.8,Over Target
Google,ADWORD AD,145.0,4331,49,8,120.0,-0.1724137931034483,18.125,Over Target
Google,ADWORD AD,51.0,5413,80,3,45.0,-0.11764705882352941,17.0,Over Target
Google,ADWORD AD,64.0,4174,34,7,105.0,0.640625,9.142857142857142,Over Target
Google,ADWORD AD,87.0,4661,40,6,90.0,0.034482758620689655,14.5,Over Target
Google,ADWORD AD,178.0,5552,52,8,120.0,-0.3258426966292135,22.25,Over Target
Google,ADWORD AD,112.0,4111,39,8,120.0,0.07142857142857142,14.0,Over Target
Google,ADWORD AD,147.0,3830,47,5,75.0,-0.4897959183673469,29.4,Over Target
Google,ADWORD AD,190.0,4465,78,3,45.0,-0.7631578947368421,63.333333333333336,Over Target
Google,ADWORD AD,70.0,4540,80,6,90.0,0.2857142857142857,11.666666666666666,Over Target
Google,ADWORD AD,50.0,5610,56,4,60.0,0.2,12.5,Over Target
Google,ADWORD AD,192.0,5741,60,4,60.0,-0.6875,48.0,Over Target
Google,ADWORD AD,121.0,5445,49,8,120.0,-0.008264462809917356,15.125,Over Target
Google,ADWORD AD,158.0,5671,57,9,135.0,-0.14556962025316456,17.555555555555557,Over Target
Google,ADWORD AD,74.0,4326,86,8,120.0,0.6216216216216216,9.25,Over Target
Google,ADWORD AD,66.0,4193,56,5,75.0,0.13636363636363635,13.2,Over Target
Google,ADWORD AD,184.0,4485,82,8,120.0,-0.34782608695652173,23.0,Over Target
Google,ADWORD AD,180.0,3943,87,7,105.0,-0.4166666666666667,25.714285714285715,Over Target
Google,ADWORD AD,111.0,4077,44,7,105.0,-0.05405405405405406,15.857142857142858,Over Target
Google,ADWORD AD,154.0,5534,59,3,45.0,-0.7077922077922078,51.333333333333336,Over Target
Google,ADWORD AD,176.0,4323,73,4,60.0,-0.6590909090909091,44.0,Over Target
Google,ADWORD AD,152.0,4276,63,9,135.0,-0.1118421052631579,16.88888888888889,Over Target
Google,ADWORD AD,61.0,4779,59,6,90.0,0.47540983606557374,10.166666666666666,Over Target
Google,ADWORD AD,139.0,4522,78,5,75.0,-0.460431654676259,27.8,Over Target
Google,ADWORD AD,192.0,5525,68,9,135.0,-0.296875,21.333333333333332,Over Target
Google,ADWORD AD,159.0,5396,37,9,135.0,-0.1509433962264151,17.666666666666668,Over Target
Google,ADWORD AD,190.0,5144,79,4,60.0,-0.6842105263157895,47.5,Over Target
Google,ADWORD AD,115.0,4269,80,3,45.0,-0.6086956521739131,38.333333333333336,Over Target
Google,ADWORD AD,99.0,5217,42,8,120.0,0.21212121212121213,12.375,Over Target
Google,ADWORD AD,125.0,3722,47,3,45.0,-0.64,41.666666666666664,Over Target
Google,ADWORD AD,67.0,5696,51,7,105.0,0.5671641791044776,9.571428571428571,Over Target
Google,ADWORD AD,109.0,5000,49,3,45.0,-0.5871559633027523,36.333333333333336,Over Target
Google,ADWORD AD,120.0,4686,72,5,75.0,-0.375,24.0,Over Target
Google,ADWORD AD,120.0,3879,43,9,135.0,0.125,13.333333333333334,Over Target
Google,ADWORD AD,177.0,3871,54,3,45.0,-0.7457627118644068,59.0,Over Target
Google,ADWORD AD,120.0,5118,62,3,45.0,-0.625,40.0,Over Target
Google,ADWORD AD,95.0,5470,38,8,120.0,0.2631578947368421,11.875,Over Target
Google,ADWORD AD,90.0,5401,31,5,75.0,-0.16666666666666666,18.0,Over Target
Google,ADWORD AD,156.0,5399,69,8,120.0,-0.23076923076923078,19.5,Over Target
Google,ADWORD AD,82.0,4227,51,7,105.0,0.2804878048780488,11.714285714285714,Over Target
Google,ADWORD AD,107.0,4609,60,7,105.0,-0.018691588785046728,15.285714285714286,Over Target
Google,ADWORD AD,113.0,4286,47,4,60.0,-0.4690265486725664,28.25,Over Target
Google,ADWORD AD,127.0,5706,42,9,135.0,0.06299212598425197,14.11111111111111,Over Target
Google,ADWORD AD,145.0,4736,53,9,135.0,-0.06896551724137931,16.11111111111111,Over Target
Google,ADWORD AD,161.0,3940,75,8,120.0,-0.2546583850931677,20.125,Over Target
Google,ADWORD AD,156.0,4118,38,9,135.0,-0.1346153846153846,17.333333333333332,Over Target
Google,ADWORD AD,139.0,4379,66,3,45.0,-0.6762589928057554,46.333333333333336,Over Target
Google,ADWORD AD,196.0,4620,88,8,120.0,-0.3877551020408163,24.5,Over Target
Google,ADWORD AD,105.0,4393,88,9,135.0,0.2857142857142857,11.666666666666666,Over Target
Google,ADWORD AD,170.0,4288,55,4,60.0,-0.6470588235294118,42.5,Over Target
Google,ADWORD AD,73.0,5646,55,9,135.0,0.8493150684931506,8.11111111111111,Over Target
Google,ADWORD AD,163.0,5072,87,8,120.0,-0.26380368098159507,20.375,Over Target
Google,ADWORD AD,158.0,4800,89,9,135.0,-0.14556962025316456,17.555555555555557,Over Target
Google,ADWORD AD,124.0,3798,62,7,105.0,-0.1532258064516129,17.714285714285715,Over Target
Google,ADWORD AD,169.0,4567,53,3,45.0,-0.7337278106508875,56.333333333333336,Over Target
Google,ADWORD AD,166.0,3898,72,9,135.0,-0.18674698795180722,18.444444444444443,Over Target
Google,ADWORD AD,98.0,3818,49,9,135.0,0.37755102040816324,10.88888888888889,Over Target
Google,ADWORD AD,115.0,5630,68,3,45.0,-0.6086956521739131,38.333333333333336,Over Target
Google,ADWORD AD,187.0,4371,37,3,45.0,-0.7593582887700535,62.333333333333336,Over Target
Google,ADWORD AD,55.0,5027,69,6,90.0,0.6363636363636364,9.166666666666666,Over Target
Google,ADWORD AD,65.0,4500,76,5,75.0,0.15384615384615385,13.0,Over Target
Google,ADWORD AD,141.0,4426,48,6,90.0,-0.3617021276595745,23.5,Over Target
Google,ADWORD AD,123.0,5182,84,8,120.0,-0.024390243902439025,15.375,Over Target
Google,ADWORD AD,128.0,5221,54,3,45.0,-0.6484375,42.666666666666664,Over Target
Google,ADWORD AD,200.0,4095,44,7,105.0,-0.475,28.571428571428573,Over Target
Google,ADWORD AD,130.0,5313,35,5,75.0,-0.4230769230769231,26.0,Over Target
Google,ADWORD AD,106.0,5191,40,7,105.0,-0.009433962264150943,15.142857142857142,Over Target
Google,ADWORD AD,57.0,5094,34,7,105.0,0.8421052631578947,8.142857142857142,Over Target
Google,ADWORD AD,164.0,4390,89,6,90.0,-0.45121951219512196,27.333333333333332,Over Target
Google,ADWORD AD,94.0,4705,84,3,45.0,-0.5212765957446809,31.333333333333332,Over Target
Google,ADWORD AD,86.0,5742,45,8,120.0,0.3953488372093023,10.75,Over Target
Google,ADWORD AD,114.0,4812,89,6,90.0,-0.21052631578947367,19.0,Over Target
Google,ADWORD AD,67.0,5614,50,7,105.0,0.5671641791044776,9.571428571428571,Over Target
Google,ADWORD AD,79.0,4416,57,3,45.0,-0.43037974683544306,26.333333333333332,Over Target
Google,ADWORD AD,123.0,4734,33,4,60.0,-0.5121951219512195,30.75,Over Target
Google,ADWORD AD,83.0,5707,50,6,90.0,0.08433734939759036,13.833333333333334,Over Target
Google,ADWORD AD,107.0,4965,45,4,60.0,-0.4392523364485981,26.75,Over Target
Google,ADWORD AD,155.0,5501,74,6,90.0,-0.41935483870967744,25.833333333333332,Over Target
Google,ADWORD AD,55.0,4071,44,8,120.0,1.1818181818181819,6.875,Over Target
Google,ADWORD AD,52.0,4144,39,6,90.0,0.7307692307692307,8.666666666666666,Over Target
Google,ADWORD AD,197.0,3809,82,5,75.0,-0.6192893401015228,39.4,Over Target
Google,ADWORD AD,127.0,4373,61,6,90.0,-0.29133858267716534,21.166666666666668,Over Target
Google,ADWORD AD,184.0,5670,40,7,105.0,-0.42934782608695654,26.285714285714285,Over Target
Google,ADWORD AD,174.0,5200,88,8,120.0,-0.3103448275862069,21.75,Over Target
Google,ADWORD AD,51.0,5568,77,5,75.0,0.47058823529411764,10.2,Over Target
Google,ADWORD AD,107.0,4347,74,6,90.0,-0.1588785046728972,17.833333333333332,Over Target
Google,ADWORD AD,138.0,4564,39,4,60.0,-0.5652173913043478,34.5,Over Target
Google,ADWORD AD,87.0,5514,55,9,135.0,0.5517241379310345,9.666666666666666,Over Target
Google,ADWORD AD,117.0,5581,76,5,75.0,-0.358974358974359,23.4,Over Target
Google,ADWORD AD,100.0,4266,81,3,45.0,-0.55,33.333333333333336,Over Target
Google,ADWORD AD,57.0,5190,54,6,90.0,0.5789473684210527,9.5,Over Target
Google,ADWORD AD,97.0,4989,71,8,120.0,0.23711340206185566,12.125,Over Target
Google,ADWORD AD,166.0,4726,80,5,75.0,-0.5481927710843374,33.2,Over Target
Google,ADWORD AD,56.0,4882,84,8,120.0,1.1428571428571428,7.0,Over Target
Google,ADWORD AD,71.0,3758,46,6,90.0,0.2676056338028169,11.833333333333334,Over Target
Google,ADWORD AD,117.0,4185,53,9,135.0,0.15384615384615385,13.0,Over Target
Google,ADWORD AD,150.0,4002,61,9,135.0,-0.1,16.666666666666668,Over Target
Google,ADWORD AD,106.0,4121,69,5,75.0,-0.29245283018867924,21.2,Over Target
Google,ADWORD AD,85.0,4860,78,6,90.0,0.058823529411764705,14.166666666666666,Over Target
Google,ADWORD AD,154.0,5403,75,4,60.0,-0.6103896103896104,38.5,Over Target
Google,ADWORD AD,163.0,5055,56,4,60.0,-0.6319018404907976,40.75,Over Target
Google,ADWORD AD,110.0,4276,64,4,60.0,-0.45454545454545453,27.5,Over Target
Google,ADWORD AD,60.0,4049,41,7,105.0,0.75,8.571428571428571,Over Target
Google,ADWORD AD,62.0,5385,34,8,120.0,0.9354838709677419,7.75,Over Target
Google,ADWORD AD,188.0,5626,70,6,90.0,-0.5212765957446809,31.333333333333332,Over Target
Google,ADWORD AD,178.0,5463,46,4,60.0,-0.6629213483146067,44.5,Over Target
Google,ADWORD AD,63.0,3939,53,5,75.0,0.19047619047619047,12.6,Over Target
Google,ADWORD AD,146.0,5631,77,8,120.0,-0.1780821917808219,18.25,Over Target
Google,ADWORD AD,99.0,5749,36,9,135.0,0.36363636363636365,11.0,Over Target
Google,ADWORD AD,119.0,4829,44,6,90.0,-0.24369747899159663,19.833333333333332,Over Target
Google,ADWORD AD,92.0,5245,70,9,135.0,0.4673913043478261,10.222222222222221,Over Target
Google,ADWORD AD,61.0,4125,45,5,75.0,0.22950819672131148,12.2,Over Target
Google,ADWORD AD,102.0,5664,55,9,135.0,0.3235294117647059,11.333333333333334,Over Target
Google,ADWORD AD,192.0,4487,41,5,75.0,-0.609375,38.4,Over Target
Google,ADWORD AD,88.0,4924,49,4,60.0,-0.3181818181818182,22.0,Over Target
Google,ADWORD AD,174.0,4098,53,4,60.0,-0.6551724137931034,43.5,Over Target
Google,ADWORD AD,91.0,5290,48,3,45.0,-0.5054945054945055,30.333333333333332,Over Target
Google,ADWORD AD,194.0,5559,85,6,90.0,-0.5360824742268041,32.333333333333336,Over Target
Google,ADWORD AD,99.0,5415,53,7,105.0,0.06060606060606061,14.142857142857142,Over Target
Google,ADWORD AD,90.0,5430,89,7,105.0,0.16666666666666666,12.857142857142858,Over Target
Google,ADWORD AD,136.0,4450,56,4,60.0,-0.5588235294117647,34.0,Over Target
Google,ADWORD AD,107.0,5478,82,7,105.0,-0.018691588785046728,15.285714285714286,Over Target
Google,ADWORD AD,147.0,3786,37,4,60.0,-0.5918367346938775,36.75,Over Target
Google,ADWORD AD,58.0,5421,40,9,135.0,1.3275862068965518,6.444444444444445,Over Target
Google,ADWORD AD,74.0,4644,61,3,45.0,-0.3918918918918919,24.666666666666668,Over Target
Google,ADWORD AD,79.0,4169,84,4,60.0,-0.24050632911392406,19.75,Over Target
Google,ADWORD AD,114.0,5603,48,4,60.0,-0.47368421052631576,28.5,Over Target
Google,ADWORD AD,51.0,4859,51,6,90.0,0.7647058823529411,8.5,Over Target
Google,ADWORD AD,78.0,5356,83,6,90.0,0.15384615384615385,13.0,Over Target
Google,ADWORD AD,78.0,4838,75,9,135.0,0.7307692307692307,8.666666666666666,Over Target
Google,ADWORD AD,198.0,3806,32,4,60.0,-0.696969696969697,49.5,Over Target
Google,ADWORD AD,193.0,4345,78,7,105.0,-0.45595854922279794,27.571428571428573,Over Target
Google,ADWORD AD,142.0,5103,57,8,120.0,-0.15492957746478872,17.75,Over Target
Google,ADWORD AD,145.0,4799,85,6,90.0,-0.3793103448275862,24.166666666666668,Over Target
Google,ADWORD AD,88.0,4902,42,6,90.0,0.022727272727272728,14.666666666666666,Over Target
Google,ADWORD AD,178.0,5293,42,9,135.0,-0.24157303370786518,19.77777777777778,Over Target
Google,ADWORD AD,189.0,5306,35,8,120.0,-0.36507936507936506,23.625,Over Target
Google,ADWORD AD,158.0,3764,78,4,60.0,-0.620253164556962,39.5,Over Target
Google,ADWORD AD,125.0,4920,68,4,60.0,-0.52,31.25,Over Target
Google,ADWORD AD,198.0,3888,39,8,120.0,-0.3939393939393939,24.75,Over Target
Google,ADWORD AD,179.0,4571,36,5,75.0,-0.5810055865921788,35.8,Over Target
Google,ADWORD AD,113.0,4388,65,7,105.0,-0.07079646017699115,16.142857142857142,Over Target
Google,ADWORD AD,123.0,4352,82,3,45.0,-0.6341463414634146,41.0,Over Target
Google,ADWORD AD,147.0,3882,35,6,90.0,-0.3877551020408163,24.5,Over Target
Google,ADWORD AD,80.0,4506,35,6,90.0,0.125,13.333333333333334,Over Target
Google,ADWORD AD,82.0,5466,66,7,105.0,0.2804878048780488,11.714285714285714,Over Target
Google,ADWORD AD,197.0,4101,67,6,90.0,-0.5431472081218274,32.833333333333336,Over Target
Google,ADWORD AD,118.0,4996,86,3,45.0,-0.6186440677966102,39.333333333333336,Over Target
Google,ADWORD AD,105.0,3715,88,5,75.0,-0.2857142857142857,21.0,Over Target
Google,ADWORD AD,131.0,4302,57,5,75.0,-0.42748091603053434,26.2,Over Target
Google,ADWORD AD,185.0,5303,80,8,120.0,-0.35135135135135137,23.125,Over Target
Google,ADWORD AD,92.0,5382,89,3,45.0,-0.5108695652173914,30.666666666666668,Over Target
Google,ADWORD AD,100.0,4697,70,4,60.0,-0.4,25.0,Over Target
Google,ADWORD AD,129.0,4975,34,6,90.0,-0.3023255813953488,21.5,Over Target
Google,ADWORD AD,57.0,3752,77,3,45.0,-0.21052631578947367,19.0,Over Target
Google,ADWORD AD,75.0,5185,56,4,60.0,-0.2,18.75,Over Target
Google,ADWORD AD,51.0,5109,78,9,135.0,1.6470588235294117,5.666666666666667,Over Target
Google,ADWORD AD,106.0,4546,83,3,45.0,-0.5754716981132075,35.333333333333336,Over Target
Google,ADWORD AD,106.0,4739,74,5,75.0,-0.29245283018867924,21.2,Over Target
Google,ADWORD AD,126.0,5177,45,5,75.0,-0.40476190476190477,25.2,Over Target
Google,ADWORD AD,108.0,4834,70,5,75.0,-0.3055555555555556,21.6,Over Target
Google,ADWORD AD,63.0,4943,73,7,105.0,0.6666666666666666,9.0,Over Target
Google,ADWORD AD,60.0,4995,75,3,45.0,-0.25,20.0,Over Target
Google,ADWORD AD,132.0,5686,83,4,60.0,-0.5454545454545454,33.0,Over Target
Google,ADWORD AD,123.0,4433,42,7,105.0,-0.14634146341463414,17.571428571428573,Over Target
Google,ADWORD AD,160.0,4719,58,4,60.0,-0.625,40.0,Over Target
Google,ADWORD AD,170.0,4891,51,5,75.0,-0.5588235294117647,34.0,Over Target
Google,ADWORD AD,112.0,3772,78,8,120.0,0.07142857142857142,14.0,Over Target
Google,ADWORD AD,118.0,4003,41,8,120.0,0.01694915254237288,14.75,Over Target
Google,ADWORD AD,148.0,4753,44,5,75.0,-0.49324324324324326,29.6,Over Target
Google,ADWORD AD,120.0,5564,85,4,60.0,-0.5,30.0,Over Target
Google,ADWORD AD,189.0,4061,40,3,45.0,-0.7619047619047619,63.0,Over Target
Google,ADWORD AD,161.0,3909,54,6,90.0,-0.4409937888198758,26.833333333333332,Over Target
Google,ADWORD AD,140.0,3910,56,4,60.0,-0.5714285714285714,35.0,Over Target
Google,ADWORD AD,95.0,4032,57,5,75.0,-0.21052631578947367,19.0,Over Target
Google,ADWORD AD,143.0,3833,65,8,120.0,-0.16083916083916083,17.875,Over Target
Google,ADWORD AD,51.0,4275,31,5,75.0,0.47058823529411764,10.2,Over Target
Google,ADWORD AD,75.0,4901,53,6,90.0,0.2,12.5,Over Target
Google,ADWORD AD,177.0,4145,39,8,120.0,-0.3220338983050847,22.125,Over Target
Google,ADWORD AD,112.0,4652,60,8,120.0,0.07142857142857142,14.0,Over Target
Google,ADWORD AD,81.0,5264,83,9,135.0,0.6666666666666666,9.0,Over Target
Google,ADWORD AD,97.0,4256,69,8,120.0,0.23711340206185566,12.125,Over Target
Google,ADWORD AD,70.0,4353,88,7,105.0,0.5,10.0,Over Target
Google,ADWORD AD,107.0,5504,35,6,90.0,-0.1588785046728972,17.833333333333332,Over Target
Google,ADWORD AD,108.0,4359,38,9,135.0,0.25,12.0,Over Target
Google,ADWORD AD,194.0,5692,38,6,90.0,-0.5360824742268041,32.333333333333336,Over Target
Google,ADWORD AD,52.0,4672,59,6,90.0,0.7307692307692307,8.666666666666666,Over Target
Google,ADWORD AD,197.0,5659,71,8,120.0,-0.39086294416243655,24.625,Over Target
Google,ADWORD AD,177.0,5064,34,3,45.0,-0.7457627118644068,59.0,Over Target
Google,ADWORD AD,84.0,4497,56,6,90.0,0.07142857142857142,14.0,Over Target
Google,ADWORD AD,168.0,4089,40,9,135.0,-0.19642857142857142,18.666666666666668,Over Target
Google,ADWORD AD,153.0,4251,41,4,60.0,-0.6078431372549019,38.25,Over Target
Google,ADWORD AD,148.0,5020,83,9,135.0,-0.08783783783783784,16.444444444444443,Over Target
Google,ADWORD AD,191.0,5667,45,3,45.0,-0.7643979057591623,63.666666666666664,Over Target
Google,ADWORD AD,65.0,4030,37,4,60.0,-0.07692307692307693,16.25,Over Target
Google,ADWORD AD,165.0,3936,84,4,60.0,-0.6363636363636364,41.25,Over Target
Google,ADWORD AD,179.0,3901,41,7,105.0,-0.4134078212290503,25.571428571428573,Over Target
Google,ADWORD AD,148.0,3744,43,9,135.0,-0.08783783783783784,16.444444444444443,Over Target
Google,ADWORD AD,131.0,5056,84,8,120.0,-0.08396946564885496,16.375,Over Target
Google,ADWORD AD,53.0,5750,31,9,135.0,1.5471698113207548,5.888888888888889,Over Target
Google,ADWORD AD,163.0,5483,69,5,75.0,-0.5398773006134969,32.6,Over Target
Google,ADWORD AD,142.0,4764,82,5,75.0,-0.47183098591549294,28.4,Over Target
Google,ADWORD AD,141.0,5622,72,6,90.0,-0.3617021276595745,23.5,Over Target
Google,ADWORD AD,187.0,4953,75,9,135.0,-0.27807486631016043,20.77777777777778,Over Target
Google,ADWORD AD,123.0,5386,80,6,90.0,-0.2682926829268293,20.5,Over Target
Google,ADWORD AD,155.0,5534,39,3,45.0,-0.7096774193548387,51.666666666666664,Over Target
Google,ADWORD AD,191.0,4367,46,7,105.0,-0.450261780104712,27.285714285714285,Over Target
Google,ADWORD AD,152.0,5700,86,3,45.0,-0.7039473684210527,50.666666666666664,Over Target
Google,ADWORD AD,112.0,5518,47,9,135.0,0.20535714285714285,12.444444444444445,Over Target
Google,ADWORD AD,178.0,4916,65,7,105.0,-0.4101123595505618,25.428571428571427,Over Target
Google,ADWORD AD,74.0,5366,41,3,45.0,-0.3918918918918919,24.666666666666668,Over Target
Google,ADWORD AD,121.0,5643,41,3,45.0,-0.628099173553719,40.333333333333336,Over Target
Google,ADWORD AD,182.0,4901,55,3,45.0,-0.7527472527472527,60.666666666666664,Over Target
Google,ADWORD AD,102.0,3780,76,5,75.0,-0.2647058823529412,20.4,Over Target
Google,ADWORD AD,118.0,5655,69,5,75.0,-0.3644067796610169,23.6,Over Target
Google,ADWORD AD,58.0,3927,49,3,45.0,-0.22413793103448276,19.333333333333332,Over Target
Google,ADWORD AD,109.0,4630,79,4,60.0,-0.44954128440366975,27.25,Over Target
Google,ADWORD AD,89.0,4076,34,6,90.0,0.011235955056179775,14.833333333333334,Over Target
Google,ADWORD AD,70.0,4759,33,4,60.0,-0.14285714285714285,17.5,Over Target
Google,ADWORD AD,167.0,5466,78,8,120.0,-0.281437125748503,20.875,Over Target
Google,ADWORD AD,103.0,4316,35,7,105.0,0.019417475728155338,14.714285714285714,Over Target
Google,ADWORD AD,56.0,5184,52,3,45.0,-0.19642857142857142,18.666666666666668,Over Target
Google,ADWORD AD,171.0,5002,42,5,75.0,-0.5614035087719298,34.2,Over Target
Google,ADWORD AD,158.0,4326,81,5,75.0,-0.5253164556962026,31.6,Over Target
Google,ADWORD AD,54.0,4800,87,9,135.0,1.5,6.0,Over Target
Google,ADWORD AD,158.0,3800,79,5,75.0,-0.5253164556962026,31.6,Over Target
Google,ADWORD AD,160.0,5591,43,5,75.0,-0.53125,32.0,Over Target
Google,ADWORD AD,117.0,5281,49,3,45.0,-0.6153846153846154,39.0,Over Target
Google,ADWORD AD,195.0,5521,36,5,75.0,-0.6153846153846154,39.0,Over Target
Google,ADWORD AD,72.0,4502,43,7,105.0,0.4583333333333333,10.285714285714286,Over Target
Google,ADWORD AD,168.0,5603,62,4,60.0,-0.6428571428571429,42.0,Over Target
Google,ADWORD AD,148.0,5457,70,6,90.0,-0.3918918918918919,24.666666666666668,Over Target
Google,ADWORD AD,188.0,4230,56,9,135.0,-0.28191489361702127,20.88888888888889,Over Target
Google,ADWORD AD,82.0,4999,62,5,75.0,-0.08536585365853659,16.4,Over Target
Google,ADWORD AD,89.0,5198,72,6,90.0,0.011235955056179775,14.833333333333334,Over Target
Google,ADWORD AD,187.0,4482,65,9,135.0,-0.27807486631016043,20.77777777777778,Over Target
Google,ADWORD AD,138.0,5260,84,3,45.0,-0.6739130434782609,46.0,Over Target
Google,ADWORD AD,186.0,5343,42,5,75.0,-0.5967741935483871,37.2,Over Target
Google,ADWORD AD,138.0,4622,68,3,45.0,-0.6739130434782609,46.0,Over Target
Google,ADWORD AD,142.0,5596,78,7,105.0,-0.2605633802816901,20.285714285714285,Over Target
Google,ADWORD AD,108.0,5306,33,8,120.0,0.1111111111111111,13.5,Over Target
Google,ADWORD AD,196.0,3973,77,8,120.0,-0.3877551020408163,24.5,Over Target
Google,ADWORD AD,134.0,5621,85,3,45.0,-0.664179104477612,44.666666666666664,Over Target
Google,ADWORD AD,96.0,5554,61,8,120.0,0.25,12.0,Over Target
Google,ADWORD AD,156.0,5362,86,5,75.0,-0.5192307692307693,31.2,Over Target
Google,ADWORD AD,105.0,5509,58,6,90.0,-0.14285714285714285,17.5,Over Target
Google,ADWORD AD,147.0,3898,76,3,45.0,-0.6938775510204082,49.0,Over Target
Google,ADWORD AD,132.0,4155,43,6,90.0,-0.3181818181818182,22.0,Over Target
Google,ADWORD AD,172.0,4962,81,6,90.0,-0.47674418604651164,28.666666666666668,Over Target
Google,ADWORD AD,144.0,5166,57,4,60.0,-0.5833333333333334,36.0,Over Target
Google,ADWORD AD,68.0,5366,57,6,90.0,0.3235294117647059,11.333333333333334,Over Target
Google,ADWORD AD,75.0,4808,88,7,105.0,0.4,10.714285714285714,Over Target
Google,ADWORD AD,78.0,4079,76,4,60.0,-0.23076923076923078,19.5,Over Target
Google,ADWORD AD,196.0,5634,86,9,135.0,-0.3112244897959184,21.77777777777778,Over Target
Google,ADWORD AD,65.0,5688,71,4,60.0,-0.07692307692307693,16.25,Over Target
Google,ADWORD AD,196.0,4200,74,9,135.0,-0.3112244897959184,21.77777777777778,Over Target
Google,ADWORD AD,188.0,5355,81,7,105.0,-0.44148936170212766,26.857142857142858,Over Target
Google,ADWORD AD,152.0,4570,65,3,45.0,-0.7039473684210527,50.666666666666664,Over Target
Google,ADWORD AD,93.0,4815,56,7,105.0,0.12903225806451613,13.285714285714286,Over Target
Google,ADWORD AD,86.0,5425,51,7,105.0,0.22093023255813954,12.285714285714286,Over Target
Google,ADWORD AD,172.0,4493,45,6,90.0,-0.47674418604651164,28.666666666666668,Over Target
Google,ADWORD AD,101.0,5093,57,8,120.0,0.18811881188118812,12.625,Over Target
Google,ADWORD AD,195.0,5058,77,3,45.0,-0.7692307692307693,65.0,Over Target
Google,ADWORD AD,196.0,5442,64,3,45.0,-0.7704081632653061,65.33333333333333,Over Target
Google,ADWORD AD,147.0,4486,45,4,60.0,-0.5918367346938775,36.75,Over Target
Google,ADWORD AD,103.0,4185,40,8,120.0,0.1650485436893204,12.875,Over Target
Google,ADWORD AD,187.0,3868,63,6,90.0,-0.5187165775401069,31.166666666666668,Over Target
Google,ADWORD AD,56.0,3946,78,4,60.0,0.07142857142857142,14.0,Over Target
Google,ADWORD AD,91.0,5529,59,7,105.0,0.15384615384615385,13.0,Over Target
Google,ADWORD AD,128.0,5644,80,4,60.0,-0.53125,32.0,Over Target
Google,ADWORD AD,191.0,5692,32,9,135.0,-0.2931937172774869,21.22222222222222,Over Target
Google,ADWORD AD,56.0,5089,74,3,45.0,-0.19642857142857142,18.666666666666668,Over Target
Google,ADWORD AD,126.0,3970,85,9,135.0,0.07142857142857142,14.0,Over Target
Google,ADWORD AD,99.0,3814,32,3,45.0,-0.5454545454545454,33.0,Over Target
Google,ADWORD AD,85.0,5335,62,3,45.0,-0.47058823529411764,28.333333333333332,Over Target
Google,ADWORD AD,84.0,5220,38,6,90.0,0.07142857142857142,14.0,Over Target
Google,ADWORD AD,140.0,4500,72,5,75.0,-0.4642857142857143,28.0,Over Target
Google,ADWORD AD,73.0,4643,50,8,120.0,0.6438356164383562,9.125,Over Target
Google,ADWORD AD,62.0,3743,34,3,45.0,-0.27419354838709675,20.666666666666668,Over Target
Google,ADWORD AD,57.0,4827,74,6,90.0,0.5789473684210527,9.5,Over Target
