platform,campaign_name,spend,impressions,clicks,conversions,revenue
Meta,FACEBOOK AD,175.0,3007.0,58,17.0,306.0
Meta,FACEBOOK AD,119.0,2137.0,61,17.0,306.0
Meta,FACEBOOK AD,217.0,3106.0,27,16.0,288.0
Meta,FACEBOOK AD,132.0,2098.0,20,17.0,306.0
Meta,FACEBOOK AD,111.0,2148.0,20,5.0,90.0
Meta,FACEBOOK AD,136.0,2568.0,56,19.0,342.0
Meta,FACEBOOK AD,139.0,1417.0,22,9.0,162.0
Meta,FACEBOOK AD,159.0,2168.0,53,19.0,342.0
Meta,FACEBOOK AD,70.0,2956.0,58,19.0,342.0
Meta,FACEBOOK AD,117.0,1782.0,59,18.0,324.0
Meta,FACEBOOK AD,150.0,1616.0,53,17.0,306.0
Meta,FACEBOOK AD,215.0,2164.0,16,6.0,108.0
Meta,FACEBOOK AD,72.0,1603.0,55,10.0,180.0
Meta,FACEBOOK AD,61.0,3200.0,40,15.0,270.0
Meta,FACEBOOK AD,207.0,2559.0,23,19.0,342.0
Meta,FACEBOOK AD,170.0,3212.0,68,18.0,324.0
Meta,FACEBOOK AD,141.0,1364.0,58,7.0,126.0
Meta,FACEBOOK AD,219.0,2762.0,23,13.0,234.0
Meta,FACEBOOK AD,141.0,2766.0,38,19.0,342.0
Meta,FACEBOOK AD,117.0,1194.0,54,13.0,234.0
Meta,FACEBOOK AD,197.0,2016.0,38,19.0,342.0
Meta,FACEBOOK AD,220.0,2577.0,73,12.0,216.0
Meta,FACEBOOK AD,65.0,2228.0,28,16.0,288.0
Meta,FACEBOOK AD,159.0,2616.0,72,8.0,144.0
Meta,FACEBOOK AD,192.0,3186.0,16,7.0,126.0
Meta,FACEBOOK AD,208.0,3174.0,67,13.0,234.0
Meta,FACEBOOK AD,211.0,2159.0,47,10.0,180.0
Meta,FACEBOOK AD,208.0,1494.0,65,13.0,234.0
Meta,FACEBOOK AD,186.0,1424.0,26,11.0,198.0
Meta,FACEBOOK AD,149.0,1107.0,56,11.0,198.0
Meta,FACEBOOK AD,78.0,1316.0,39,5.0,90.0
Meta,FACEBOOK AD,137.0,2156.0,46,7.0,126.0
Meta,FACEBOOK AD,219.0,3289.0,38,19.0,342.0
Meta,FACEBOOK AD,239.0,1065.0,67,12.0,216.0
Meta,FACEBOOK AD,203.0,1130.0,48,15.0,270.0
Meta,FACEBOOK AD,218.0,3236.0,17,16.0,288.0
Meta,FACEBOOK AD,235.0,3270.0,57,8.0,144.0
Meta,FACEBOOK AD,190.0,1097.0,47,11.0,198.0
Meta,FACEBOOK AD,84.0,3056.0,31,8.0,144.0
Meta,FACEBOOK AD,96.0,2865.0,47,16.0,288.0
Meta,FACEBOOK AD,85.0,1246.0,59,18.0,324.0
Meta,FACEBOOK AD,61.0,1601.0,38,19.0,342.0
Meta,FACEBOOK AD,104.0,2189.0,65,6.0,108.0
Meta,FACEBOOK AD,125.0,2213.0,72,17.0,306.0
Meta,FACEBOOK AD,176.0,1215.0,61,12.0,216.0
Meta,FACEBOOK AD,116.0,2624.0,66,11.0,198.0
Meta,FACEBOOK AD,169.0,2433.0,66,9.0,162.0
Meta,FACEBOOK AD,120.0,1495.0,20,5.0,90.0
Meta,FACEBOOK AD,141.0,2983.0,38,12.0,216.0
Meta,FACEBOOK AD,118.0,1214.0,64,6.0,108.0
Meta,FACEBOOK AD,80.0,1957.0,30,6.0,108.0
Meta,FACEBOOK AD,150.0,1901.0,34,15.0,270.0
Meta,FACEBOOK AD,192.0,2560.0,41,13.0,234.0
Meta,FACEBOOK AD,72.0,2390.0,73,11.0,198.0
Meta,FACEBOOK AD,250.0,1330.0,17,15.0,270.0
Meta,FACEBOOK AD,110.0,1189.0,26,18.0,324.0
Meta,FACEBOOK AD,60.0,1801.0,49,7.0,126.0
Meta,FACEBOOK AD,120.0,2633.0,70,19.0,342.0
Meta,FACEBOOK AD,213.0,1718.0,48,14.0,252.0
Meta,FACEBOOK AD,233.0,2521.0,57,5.0,90.0
Meta,FACEBOOK AD,163.0,3014.0,41,6.0,108.0
Meta,FACEBOOK AD,62.0,1741.0,27,19.0,342.0
Meta,FACEBOOK AD,114.0,2664.0,46,8.0,144.0
Meta,FACEBOOK AD,178.0,2264.0,27,18.0,324.0
Meta,FACEBOOK AD,158.0,2395.0,65,7.0,126.0
Meta,FACEBOOK AD,201.0,1817.0,33,8.0,144.0
Meta,FACEBOOK AD,85.0,1054.0,16,13.0,234.0
Meta,FACEBOOK AD,140.0,1967.0,19,7.0,126.0
Meta,FACEBOOK AD,236.0,3197.0,58,11.0,198.0
Meta,FACEBOOK AD,177.0,2598.0,26,16.0,288.0
Meta,FACEBOOK AD,137.0,2571.0,55,12.0,216.0
Meta,FACEBOOK AD,128.0,2379.0,60,6.0,108.0
Meta,FACEBOOK AD,132.0,1872.0,73,8.0,144.0
Meta,FACEBOOK AD,145.0,1963.0,35,15.0,270.0
Meta,FACEBOOK AD,181.0,1915.0,26,8.0,144.0
Meta,FACEBOOK AD,150.0,2398.0,35,8.0,144.0
Meta,FACEBOOK AD,116.0,3211.0,32,12.0,216.0
Meta,FACEBOOK AD,156.0,2594.0,28,8.0,144.0
Meta,FACEBOOK AD,151.0,1241.0,52,9.0,162.0
Meta,FACEBOOK AD,204.0,2746.0,32,10.0,180.0
Meta,FACEBOOK AD,107.0,2758.0,52,18.0,324.0
Meta,FACEBOOK AD,181.0,1325.0,50,8.0,144.0
Meta,FACEBOOK AD,110.0,2247.0,60,17.0,306.0
Meta,FACEBOOK AD,220.0,3250.0,16,17.0,306.0
Meta,FACEBOOK AD,191.0,1299.0,47,13.0,234.0
Meta,FACEBOOK AD,128.0,2693.0,40,17.0,306.0
Meta,FACEBOOK AD,153.0,2400.0,67,11.0,198.0
Meta,FACEBOOK AD,128.0,3039.0,42,5.0,90.0
Meta,FACEBOOK AD,247.0,2622.0,24,11.0,198.0
Meta,FACEBOOK AD,173.0,3115.0,39,8.0,144.0
Meta,FACEBOOK AD,158.0,1351.0,34,19.0,342.0
Meta,FACEBOOK AD,239.0,3244.0,42,12.0,216.0
Meta,FACEBOOK AD,238.0,1945.0,50,8.0,144.0
Meta,FACEBOOK AD,246.0,2661.0,66,9.0,162.0
Meta,FACEBOOK AD,68.0,1145.0,64,8.0,144.0
Meta,FACEBOOK AD,152.0,1370.0,28,11.0,198.0
Meta,FACEBOOK AD,248.0,2446.0,54,6.0,108.0
Meta,FACEBOOK AD,125.0,2979.0,46,10.0,180.0
Meta,FACEBOOK AD,212.0,2222.0,45,9.0,162.0
Meta,FACEBOOK AD,153.0,1888.0,55,7.0,126.0
Meta,FACEBOOK AD,184.0,1928.0,16,16.0,288.0
Meta,FACEBOOK AD,168.0,1196.0,28,17.0,306.0
Meta,FACEBOOK AD,156.0,1389.0,24,5.0,90.0
Meta,FACEBOOK AD,147.0,1625.0,19,13.0,234.0
Meta,FACEBOOK AD,125.0,1900.0,69,18.0,324.0
Meta,FACEBOOK AD,159.0,2150.0,26,12.0,216.0
Meta,FACEBOOK AD,145.0,1264.0,18,13.0,234.0
Meta,FACEBOOK AD,110.0,2592.0,17,19.0,342.0
Meta,FACEBOOK AD,83.0,2096.0,15,7.0,126.0
Meta,FACEBOOK AD,142.0,1537.0,66,7.0,126.0
Meta,FACEBOOK AD,194.0,1050.0,72,8.0,144.0
Meta,FACEBOOK AD,240.0,2032.0,38,16.0,288.0
Meta,FACEBOOK AD,62.0,1523.0,26,12.0,216.0
Meta,FACEBOOK AD,185.0,3191.0,58,17.0,306.0
Meta,FACEBOOK AD,77.0,2484.0,33,13.0,234.0
Meta,FACEBOOK AD,126.0,2754.0,34,12.0,216.0
Meta,FACEBOOK AD,182.0,1282.0,44,8.0,144.0
Meta,FACEBOOK AD,172.0,3160.0,53,6.0,108.0
Meta,FACEBOOK AD,188.0,1705.0,31,12.0,216.0
Meta,FACEBOOK AD,105.0,2495.0,25,6.0,108.0
Meta,FACEBOOK AD,189.0,1060.0,17,17.0,306.0
Meta,FACEBOOK AD,183.0,2241.0,32,16.0,288.0
Meta,FACEBOOK AD,62.0,1470.0,43,8.0,144.0
Meta,FACEBOOK AD,115.0,3111.0,20,13.0,234.0
Meta,FACEBOOK AD,177.0,2860.0,50,7.0,126.0
Meta,FACEBOOK AD,98.0,1319.0,49,9.0,162.0
Meta,FACEBOOK AD,130.0,1656.0,23,5.0,90.0
Meta,FACEBOOK AD,194.0,1684.0,59,17.0,306.0
Meta,FACEBOOK AD,176.0,3074.0,44,12.0,216.0
Meta,FACEBOOK AD,249.0,1776.0,69,11.0,198.0
Meta,FACEBOOK AD,125.0,1270.0,59,6.0,108.0
Meta,FACEBOOK AD,179.0,1803.0,16,6.0,108.0
Meta,FACEBOOK AD,188.0,1870.0,32,18.0,324.0
Meta,FACEBOOK AD,158.0,3007.0,25,9.0,162.0
Meta,FACEBOOK AD,75.0,1066.0,19,10.0,180.0
Meta,FACEBOOK AD,79.0,1666.0,49,13.0,234.0
Meta,FACEBOOK AD,83.0,1162.0,20,8.0,144.0
Meta,FACEBOOK AD,180.0,3240.0,59,9.0,162.0
Meta,FACEBOOK AD,106.0,1545.0,59,19.0,342.0
Meta,FACEBOOK AD,84.0,2299.0,34,5.0,90.0
Meta,FACEBOOK AD,189.0,2812.0,73,11.0,198.0
Meta,FACEBOOK AD,100.0,1666.0,34,18.0,324.0
Meta,FACEBOOK AD,157.0,2602.0,47,8.0,144.0
Meta,FACEBOOK AD,63.0,1627.0,53,7.0,126.0
Meta,FACEBOOK AD,237.0,2815.0,57,9.0,162.0
Meta,FACEBOOK AD,76.0,3020.0,49,5.0,90.0
Meta,FACEBOOK AD,107.0,1994.0,52,5.0,90.0
Meta,FACEBOOK AD,245.0,2641.0,26,9.0,162.0
Meta,FACEBOOK AD,141.0,1339.0,17,7.0,126.0
Meta,FACEBOOK AD,61.0,1900.0,35,18.0,324.0
Meta,FACEBOOK AD,133.0,2002.0,69,5.0,90.0
Meta,FACEBOOK AD,120.0,2566.0,65,14.0,252.0
Meta,FACEBOOK AD,157.0,1704.0,38,17.0,306.0
Meta,FACEBOOK AD,144.0,2060.0,27,16.0,288.0
Meta,FACEBOOK AD,107.0,3186.0,66,19.0,342.0
Meta,FACEBOOK AD,208.0,3235.0,42,7.0,126.0
Meta,FACEBOOK AD,70.0,2373.0,63,6.0,108.0
Meta,FACEBOOK AD,162.0,3276.0,29,8.0,144.0
Meta,FACEBOOK AD,106.0,1846.0,53,13.0,234.0
Meta,FACEBOOK AD,71.0,2630.0,43,13.0,234.0
Meta,FACEBOOK AD,149.0,2707.0,55,6.0,108.0
Meta,FACEBOOK AD,76.0,3187.0,27,10.0,180.0
Meta,FACEBOOK AD,227.0,3072.0,37,17.0,306.0
Meta,FACEBOOK AD,133.0,2217.0,52,5.0,90.0
Meta,FACEBOOK AD,98.0,2087.0,17,5.0,90.0
Meta,FACEBOOK AD,99.0,2152.0,63,5.0,90.0
Meta,FACEBOOK AD,121.0,2414.0,25,14.0,252.0
Meta,FACEBOOK AD,124.0,2388.0,62,18.0,324.0
Meta,FACEBOOK AD,160.0,3299.0,53,18.0,324.0
Meta,FACEBOOK AD,132.0,3320.0,71,9.0,162.0
Meta,FACEBOOK AD,225.0,1148.0,45,14.0,252.0
Meta,FACEBOOK AD,211.0,1593.0,72,9.0,162.0
Meta,FACEBOOK AD,191.0,1171.0,64,14.0,252.0
Meta,FACEBOOK AD,145.0,1065.0,71,18.0,324.0
Meta,FACEBOOK AD,162.0,2503.0,15,17.0,306.0
Meta,FACEBOOK AD,134.0,1689.0,57,9.0,162.0
Meta,FACEBOOK AD,151.0,2971.0,44,7.0,126.0
Meta,FACEBOOK AD,159.0,1334.0,46,10.0,180.0
Meta,FACEBOOK AD,79.0,3024.0,68,10.0,180.0
Meta,FACEBOOK AD,193.0,2118.0,42,14.0,252.0
Meta,FACEBOOK AD,135.0,1064.0,64,15.0,270.0
Meta,FACEBOOK AD,225.0,1052.0,43,17.0,306.0
Meta,FACEBOOK AD,216.0,2378.0,26,7.0,126.0
Meta,FACEBOOK AD,247.0,1096.0,35,12.0,216.0
Meta,FACEBOOK AD,189.0,2488.0,31,6.0,108.0
Meta,FACEBOOK AD,106.0,2459.0,50,8.0,144.0
Meta,FACEBOOK AD,129.0,1058.0,48,19.0,342.0
Meta,FACEBOOK AD,103.0,2538.0,37,5.0,90.0
Meta,FACEBOOK AD,73.0,2441.0,25,18.0,324.0
Meta,FACEBOOK AD,205.0,2856.0,58,8.0,144.0
Meta,FACEBOOK AD,213.0,2621.0,28,11.0,198.0
Meta,FACEBOOK AD,211.0,3159.0,51,7.0,126.0
Meta,FACEBOOK AD,229.0,2850.0,49,14.0,252.0
Meta,FACEBOOK AD,117.0,2351.0,18,8.0,144.0
Meta,FACEBOOK AD,125.0,3023.0,26,6.0,108.0
Meta,FACEBOOK AD,69.0,3056.0,53,16.0,288.0
Meta,FACEBOOK AD,200.0,1584.0,36,10.0,180.0
Meta,FACEBOOK AD,172.0,1557.0,28,15.0,270.0
Meta,FACEBOOK AD,95.0,1294.0,61,12.0,216.0
Meta,FACEBOOK AD,97.0,1087.0,38,6.0,108.0
Meta,FACEBOOK AD,90.0,2168.0,20,8.0,144.0
Meta,FACEBOOK AD,246.0,1609.0,29,19.0,342.0
Meta,FACEBOOK AD,215.0,1939.0,49,13.0,234.0
Meta,FACEBOOK AD,246.0,1886.0,46,10.0,180.0
Meta,FACEBOOK AD,234.0,2054.0,38,9.0,162.0
Meta,FACEBOOK AD,140.0,1838.0,31,19.0,342.0
Meta,FACEBOOK AD,141.0,2146.0,24,6.0,108.0
Meta,FACEBOOK AD,194.0,1898.0,48,9.0,162.0
Meta,FACEBOOK AD,214.0,1235.0,42,15.0,270.0
Meta,FACEBOOK AD,83.0,1074.0,63,5.0,90.0
Meta,FACEBOOK AD,250.0,3064.0,29,13.0,234.0
Meta,FACEBOOK AD,174.0,1668.0,17,12.0,216.0
Meta,FACEBOOK AD,248.0,2972.0,67,12.0,216.0
Meta,FACEBOOK AD,227.0,1148.0,52,5.0,90.0
Meta,FACEBOOK AD,205.0,2412.0,17,9.0,162.0
Meta,FACEBOOK AD,133.0,1051.0,35,17.0,306.0
Meta,FACEBOOK AD,107.0,2531.0,39,18.0,324.0
Meta,FACEBOOK AD,182.0,2845.0,62,9.0,162.0
Meta,FACEBOOK AD,246.0,2388.0,21,12.0,216.0
Meta,FACEBOOK AD,156.0,2091.0,23,11.0,198.0
Meta,FACEBOOK AD,109.0,1974.0,52,7.0,126.0
Meta,FACEBOOK AD,105.0,1382.0,42,7.0,126.0
Meta,FACEBOOK AD,129.0,2076.0,69,7.0,126.0
Meta,FACEBOOK AD,129.0,2723.0,48,14.0,252.0
Meta,FACEBOOK AD,180.0,1373.0,20,13.0,234.0
Meta,FACEBOOK AD,60.0,1734.0,30,5.0,90.0
Meta,FACEBOOK AD,121.0,3172.0,23,11.0,198.0
Meta,FACEBOOK AD,98.0,1934.0,47,5.0,90.0
Meta,FACEBOOK AD,153.0,1283.0,17,15.0,270.0
Meta,FACEBOOK AD,110.0,1187.0,40,19.0,342.0
Meta,FACEBOOK AD,148.0,2040.0,16,9.0,162.0
Meta,FACEBOOK AD,102.0,3310.0,51,18.0,324.0
Meta,FACEBOOK AD,90.0,3178.0,57,5.0,90.0
Meta,FACEBOOK AD,92.0,2582.0,43,14.0,252.0
Meta,FACEBOOK AD,232.0,1423.0,73,9.0,162.0
Meta,FACEBOOK AD,113.0,2616.0,24,8.0,144.0
Meta,FACEBOOK AD,156.0,1551.0,24,8.0,144.0
Meta,FACEBOOK AD,219.0,2206.0,56,8.0,144.0
Meta,FACEBOOK AD,226.0,3272.0,42,13.0,234.0
Meta,FACEBOOK AD,114.0,1852.0,30,16.0,288.0
Meta,FACEBOOK AD,149.0,1217.0,37,9.0,162.0
Meta,FACEBOOK AD,125.0,2204.0,53,6.0,108.0
Meta,FACEBOOK AD,216.0,1182.0,31,13.0,234.0
Meta,FACEBOOK AD,81.0,2621.0,30,15.0,270.0
Meta,FACEBOOK AD,241.0,2334.0,55,19.0,342.0
Meta,FACEBOOK AD,206.0,2040.0,44,18.0,324.0
Meta,FACEBOOK AD,212.0,3262.0,72,13.0,234.0
Meta,FACEBOOK AD,168.0,2308.0,43,9.0,162.0
Meta,FACEBOOK AD,166.0,1075.0,25,11.0,198.0
Meta,FACEBOOK AD,190.0,3133.0,30,10.0,180.0
Meta,FACEBOOK AD,68.0,1415.0,65,13.0,234.0
Meta,FACEBOOK AD,225.0,2838.0,67,14.0,252.0
Meta,FACEBOOK AD,244.0,2004.0,54,8.0,144.0
Meta,FACEBOOK AD,110.0,2344.0,54,13.0,234.0
Meta,FACEBOOK AD,127.0,2262.0,23,13.0,234.0
Meta,FACEBOOK AD,103.0,1395.0,66,12.0,216.0
Meta,FACEBOOK AD,173.0,2687.0,47,8.0,144.0
Meta,FACEBOOK AD,233.0,2569.0,30,7.0,126.0
Meta,FACEBOOK AD,222.0,1489.0,54,19.0,342.0
Meta,FACEBOOK AD,116.0,2600.0,39,9.0,162.0
Meta,FACEBOOK AD,200.0,1562.0,18,9.0,162.0
Meta,FACEBOOK AD,232.0,3274.0,57,6.0,108.0
Meta,FACEBOOK AD,134.0,1739.0,59,8.0,144.0
Meta,FACEBOOK AD,100.0,1334.0,29,16.0,288.0
Meta,FACEBOOK AD,156.0,3267.0,66,17.0,306.0
Meta,FACEBOOK AD,114.0,2447.0,66,9.0,162.0
Meta,FACEBOOK AD,167.0,2947.0,72,5.0,90.0
Meta,FACEBOOK AD,151.0,1401.0,21,17.0,306.0
Meta,FACEBOOK AD,168.0,1700.0,66,19.0,342.0
Meta,FACEBOOK AD,249.0,2812.0,23,15.0,270.0
Meta,FACEBOOK AD,179.0,2785.0,36,16.0,288.0
Meta,FACEBOOK AD,104.0,1702.0,15,17.0,306.0
Meta,FACEBOOK AD,230.0,3180.0,70,12.0,216.0
Meta,FACEBOOK AD,101.0,3224.0,61,5.0,90.0
Meta,FACEBOOK AD,188.0,3110.0,43,12.0,216.0
Meta,FACEBOOK AD,223.0,2782.0,38,19.0,342.0
Meta,FACEBOOK AD,222.0,2739.0,15,13.0,234.0
Meta,FACEBOOK AD,171.0,1622.0,66,11.0,198.0
Meta,FACEBOOK AD,211.0,1280.0,17,14.0,252.0
Meta,FACEBOOK AD,123.0,2053.0,44,9.0,162.0
Meta,FACEBOOK AD,181.0,1156.0,38,5.0,90.0
Meta,FACEBOOK AD,211.0,2965.0,73,8.0,144.0
Meta,FACEBOOK AD,93.0,1071.0,60,13.0,234.0
Meta,FACEBOOK AD,243.0,2158.0,68,5.0,90.0
Meta,FACEBOOK AD,102.0,1829.0,20,7.0,126.0
Meta,FACEBOOK AD,166.0,2646.0,34,18.0,324.0
Meta,FACEBOOK AD,80.0,1593.0,61,12.0,216.0
Meta,FACEBOOK AD,177.0,2798.0,28,16.0,288.0
Meta,FACEBOOK AD,72.0,1439.0,36,19.0,342.0
Meta,FACEBOOK AD,135.0,3074.0,41,12.0,216.0
Meta,FACEBOOK AD,219.0,1659.0,70,13.0,234.0
Meta,FACEBOOK AD,117.0,2131.0,50,8.0,144.0
Meta,FACEBOOK AD,204.0,1739.0,32,18.0,324.0
Meta,FACEBOOK AD,123.0,2109.0,57,15.0,270.0
Meta,FACEBOOK AD,174.0,2578.0,58,18.0,324.0
Meta,FACEBOOK AD,149.0,2056.0,63,9.0,162.0
Meta,FACEBOOK AD,89.0,2891.0,51,8.0,144.0
Meta,FACEBOOK AD,239.0,3096.0,22,8.0,144.0
Meta,FACEBOOK AD,110.0,1527.0,40,14.0,252.0
Meta,FACEBOOK AD,71.0,1977.0,23,12.0,216.0
Meta,FACEBOOK AD,247.0,1432.0,63,10.0,180.0
Meta,FACEBOOK AD,100.0,2896.0,56,14.0,252.0
Meta,FACEBOOK AD,231.0,1522.0,71,11.0,198.0
Meta,FACEBOOK AD,103.0,2529.0,55,18.0,324.0
Meta,FACEBOOK AD,81.0,1252.0,60,6.0,108.0
Meta,FACEBOOK AD,91.0,2779.0,41,5.0,90.0
Meta,FACEBOOK AD,137.0,3160.0,56,14.0,252.0
Meta,FACEBOOK AD,228.0,3207.0,55,9.0,162.0
Meta,FACEBOOK AD,239.0,3039.0,22,10.0,180.0
Meta,FACEBOOK AD,96.0,1979.0,41,15.0,270.0
Meta,FACEBOOK AD,188.0,3020.0,19,15.0,270.0
Meta,FACEBOOK AD,170.0,1153.0,30,5.0,90.0
Meta,FACEBOOK AD,80.0,3066.0,33,17.0,306.0
Meta,FACEBOOK AD,196.0,1913.0,62,19.0,342.0
Meta,FACEBOOK AD,218.0,1064.0,67,7.0,126.0
Meta,FACEBOOK AD,60.0,1769.0,56,12.0,216.0
Meta,FACEBOOK AD,196.0,1951.0,59,9.0,162.0
Meta,FACEBOOK AD,235.0,1997.0,40,8.0,144.0
Meta,FACEBOOK AD,226.0,1790.0,15,10.0,180.0
Meta,FACEBOOK AD,106.0,2874.0,49,12.0,216.0
Meta,FACEBOOK AD,118.0,1520.0,38,14.0,252.0
Meta,FACEBOOK AD,177.0,1806.0,45,12.0,216.0
Meta,FACEBOOK AD,162.0,2683.0,59,8.0,144.0
Meta,FACEBOOK AD,235.0,2681.0,51,17.0,306.0
Meta,FACEBOOK AD,66.0,1211.0,20,6.0,108.0
Meta,FACEBOOK AD,177.0,1963.0,31,17.0,306.0
Meta,FACEBOOK AD,154.0,2078.0,23,13.0,234.0
Meta,FACEBOOK AD,107.0,1200.0,67,19.0,342.0
Meta,FACEBOOK AD,241.0,1517.0,23,18.0,324.0
Meta,FACEBOOK AD,184.0,1611.0,21,13.0,234.0
Meta,FACEBOOK AD,110.0,2856.0,59,5.0,90.0
Meta,FACEBOOK AD,206.0,3295.0,48,19.0,342.0
Meta,FACEBOOK AD,80.0,3038.0,44,7.0,126.0
Meta,FACEBOOK AD,104.0,1594.0,71,13.0,234.0
Meta,FACEBOOK AD,121.0,3263.0,71,16.0,288.0
Meta,FACEBOOK AD,152.0,2064.0,18,15.0,270.0
Meta,FACEBOOK AD,219.0,1594.0,53,12.0,216.0
Meta,FACEBOOK AD,135.0,2979.0,58,7.0,126.0
Meta,FACEBOOK AD,167.0,3068.0,37,9.0,162.0
Meta,FACEBOOK AD,197.0,1854.0,28,10.0,180.0
Meta,FACEBOOK AD,181.0,2742.0,58,13.0,234.0
Meta,FACEBOOK AD,183.0,3292.0,55,13.0,234.0
Meta,FACEBOOK AD,161.0,2489.0,70,14.0,252.0
Meta,FACEBOOK AD,186.0,1182.0,40,14.0,252.0
Meta,FACEBOOK AD,215.0,3063.0,41,9.0,162.0
Meta,FACEBOOK AD,68.0,3081.0,61,8.0,144.0
Meta,FACEBOOK AD,90.0,2040.0,37,7.0,126.0
Meta,FACEBOOK AD,223.0,1141.0,31,6.0,108.0
Meta,FACEBOOK AD,198.0,2912.0,52,16.0,288.0
Meta,FACEBOOK AD,197.0,1892.0,60,10.0,180.0
Meta,FACEBOOK AD,174.0,1210.0,19,15.0,270.0
Meta,FACEBOOK AD,139.0,1948.0,51,14.0,252.0
Meta,FACEBOOK AD,138.0,1752.0,17,15.0,270.0
Meta,FACEBOOK AD,228.0,1216.0,38,5.0,90.0
Meta,FACEBOOK AD,131.0,3280.0,33,9.0,162.0
Meta,FACEBOOK AD,116.0,3159.0,73,5.0,90.0
Meta,FACEBOOK AD,141.0,2378.0,18,13.0,234.0
Meta,FACEBOOK AD,234.0,2002.0,55,14.0,252.0
Meta,FACEBOOK AD,87.0,2056.0,21,17.0,306.0
Meta,FACEBOOK AD,174.0,2846.0,50,15.0,270.0
Meta,FACEBOOK AD,135.0,1713.0,21,9.0,162.0
Meta,FACEBOOK AD,128.0,1925.0,72,17.0,306.0
Meta,FACEBOOK AD,92.0,2774.0,52,12.0,216.0
Meta,FACEBOOK AD,225.0,2638.0,52,12.0,216.0
Meta,FACEBOOK AD,220.0,2876.0,68,8.0,144.0
Meta,FACEBOOK AD,65.0,1936.0,35,9.0,162.0
Meta,FACEBOOK AD,137.0,1122.0,41,7.0,126.0
Meta,FACEBOOK AD,221.0,2228.0,23,16.0,288.0
Meta,FACEBOOK AD,152.0,1790.0,42,16.0,288.0
Meta,FACEBOOK AD,239.0,3315.0,20,7.0,126.0
Meta,FACEBOOK AD,145.0,1746.0,25,10.0,180.0
Meta,FACEBOOK AD,145.0,2131.0,19,18.0,324.0
Meta,FACEBOOK AD,139.0,1788.0,21,5.0,90.0
Meta,FACEBOOK AD,94.0,1069.0,61,17.0,306.0
Meta,FACEBOOK AD,174.0,1344.0,64,15.0,270.0
Meta,FACEBOOK AD,85.0,2406.0,66,12.0,216.0
Meta,FACEBOOK AD,102.0,2320.0,70,16.0,288.0
Meta,FACEBOOK AD,238.0,3311.0,34,17.0,306.0
Meta,FACEBOOK AD,133.0,1062.0,65,9.0,162.0
Meta,FACEBOOK AD,134.0,2408.0,41,15.0,270.0
Meta,FACEBOOK AD,177.0,1617.0,15,6.0,108.0
Meta,FACEBOOK AD,81.0,2184.0,40,12.0,216.0
Meta,FACEBOOK AD,179.0,2257.0,20,19.0,342.0
Meta,FACEBOOK AD,64.0,1632.0,66,15.0,270.0
Meta,FACEBOOK AD,126.0,2504.0,38,8.0,144.0
Meta,FACEBOOK AD,144.0,1588.0,20,8.0,144.0
Meta,FACEBOOK AD,221.0,1464.0,31,10.0,180.0
Meta,FACEBOOK AD,89.0,3230.0,35,11.0,198.0
Meta,FACEBOOK AD,227.0,1646.0,49,5.0,90.0
Meta,FACEBOOK AD,138.0,1265.0,67,16.0,288.0
Meta,FACEBOOK AD,217.0,1054.0,20,12.0,216.0
Meta,FACEBOOK AD,88.0,2856.0,17,5.0,90.0
Meta,FACEBOOK AD,144.0,1250.0,56,10.0,180.0
Meta,FACEBOOK AD,218.0,1963.0,28,6.0,108.0
Meta,FACEBOOK AD,187.0,2249.0,17,8.0,144.0
Meta,FACEBOOK AD,102.0,3273.0,70,18.0,324.0
Meta,FACEBOOK AD,77.0,1342.0,65,7.0,126.0
Meta,FACEBOOK AD,244.0,2830.0,58,18.0,324.0
Meta,FACEBOOK AD,110.0,3173.0,68,8.0,144.0
Meta,FACEBOOK AD,227.0,1170.0,34,15.0,270.0
Meta,FACEBOOK AD,223.0,1852.0,41,18.0,324.0
Meta,FACEBOOK AD,141.0,1753.0,25,18.0,324.0
Meta,FACEBOOK AD,162.0,2761.0,62,15.0,270.0
Meta,FACEBOOK AD,157.0,2872.0,28,11.0,198.0
Meta,FACEBOOK AD,149.0,2323.0,53,6.0,108.0
Meta,FACEBOOK AD,171.0,2185.0,18,15.0,270.0
Meta,FACEBOOK AD,231.0,1297.0,17,18.0,324.0
Meta,FACEBOOK AD,73.0,2366.0,15,16.0,288.0
Meta,FACEBOOK AD,141.0,3312.0,18,14.0,252.0
Meta,FACEBOOK AD,239.0,2276.0,31,19.0,342.0
Meta,FACEBOOK AD,225.0,1626.0,39,12.0,216.0
Meta,FACEBOOK AD,101.0,1312.0,29,11.0,198.0
Meta,FACEBOOK AD,106.0,1406.0,31,7.0,126.0
Meta,FACEBOOK AD,147.0,2060.0,26,5.0,90.0
Meta,FACEBOOK AD,135.0,3257.0,28,6.0,108.0
Meta,FACEBOOK AD,246.0,2027.0,41,12.0,216.0
Meta,FACEBOOK AD,64.0,2972.0,30,9.0,162.0
Meta,FACEBOOK AD,125.0,2105.0,23,11.0,198.0
Meta,FACEBOOK AD,211.0,3170.0,22,17.0,306.0
Meta,FACEBOOK AD,240.0,1810.0,61,13.0,234.0
Meta,FACEBOOK AD,203.0,1069.0,70,17.0,306.0
Meta,FACEBOOK AD,231.0,2115.0,63,13.0,234.0
Meta,FACEBOOK AD,177.0,1740.0,17,13.0,234.0
